Condition,Group,is_weird,condition_bin,group_bin,sentiment_mean,interaction_feeling_sentiment,definition_feeling_sentiment,explanation_comment_sentiment,response_count_non_empty,combined_text_length,analytical_change,emotional_change,overall_change,analytical_minus_emotional_change,interaction_feeling_text,definition_feeling_text,explanation_comment_text,combined_text
Text,NORMAL,False,0.0,0.0,0.05094905094905095,0.15384615384615385,,-0.05194805194805195,2.0,844.0,4,2,6,2,"I found the interaction quite engaging and somewhat reassuring. The visualisation made it easier to understand how the AI works internally, which reduced some of my initial uncertainty. Seeing how the model reasons about patterns gave me a better appreciation of its capabilities, though I remained aware of its limitations and biases.",,"I explored the interactive BERT visualisation across 5 sections. I tried typing different sentences into BERT and clicking on words to see the model's predictions. I saw how BERT predicts missing words based on context, how it encodes regional stereotypes (Texas vs New York), gender and name biases (Jim as carpenter, Jane as nurse), how Zari attempted to reduce gender bias through data augmentation, and finally how gender differences in occupation predictions have changed over time from 1860 to 2000.","I found the interaction quite engaging and somewhat reassuring. The visualisation made it easier to understand how the AI works internally, which reduced some of my initial uncertainty. Seeing how the model reasons about patterns gave me a better appreciation of its capabilities, though I remained aware of its limitations and biases. || I explored the interactive BERT visualisation across 5 sections. I tried typing different sentences into BERT and clicking on words to see the model's predictions. I saw how BERT predicts missing words based on context, how it encodes regional stereotypes (Texas vs New York), gender and name biases (Jim as carpenter, Jane as nurse), how Zari attempted to reduce gender bias through data augmentation, and finally how gender differences in occupation predictions have changed over time from 1860 to 2000."
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,79.0,-2,2,0,-4,I felt neutral.,,I interacted with the AI explanation and answered questions.,I felt neutral. || I interacted with the AI explanation and answered questions.
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,117.0,-2,-6,-8,4,a little bit cynical,,"reading through, assessing and seeing if the results of the AI almost matches my ""prediction""","a little bit cynical || reading through, assessing and seeing if the results of the AI almost matches my ""prediction"""
Text,WEIRD,True,0.0,1.0,-0.20855614973262032,-0.18181818181818182,,-0.23529411764705882,2.0,222.0,-1,8,7,-9,I felt it was outdated and flawed with biases that researchers have not fully corrected yet. This feels very harmful to me.,,I learned about the BERT AI and steps researchers have taken to reduce bias in its predictions.,I felt it was outdated and flawed with biases that researchers have not fully corrected yet. This feels very harmful to me. || I learned about the BERT AI and steps researchers have taken to reduce bias in its predictions.
Text,WEIRD,True,0.0,1.0,0.43103448275862066,1.0,,-0.13793103448275862,2.0,164.0,0,4,4,-4,Comfortable,,I learned about Bert the LLM that can predict what words were used when a word is covered. I also learned about the implicit gender bias in this LLM.,Comfortable || I learned about Bert the LLM that can predict what words were used when a word is covered. I also learned about the implicit gender bias in this LLM.
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,93.0,2,-6,-4,8,"as with all others as well, mostly indifferent",,I learned about the issue of biases in LLMs,"as with all others as well, mostly indifferent || I learned about the issue of biases in LLMs"
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,128.0,4,-6,-2,10,Nothing,,"I looked at gender biases in an AI model named BERT, and observed the supposed outputs based on the respective inputs","Nothing || I looked at gender biases in an AI model named BERT, and observed the supposed outputs based on the respective inputs"
Text,NORMAL,False,0.0,0.0,-0.09523809523809523,-0.19047619047619047,,0.0,2.0,164.0,0,6,6,-6,Frustrated I did everything I was asked but there was no update button on the secound page and I got stuck,,I used Bert to see who it predicted words in sentences,Frustrated I did everything I was asked but there was no update button on the secound page and I got stuck || I used Bert to see who it predicted words in sentences
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,82.0,3,6,9,-3,It's was a little strange,,"Learnt about LLMs, such as Bert and Zari - O9TII90U37","It's was a little strange || Learnt about LLMs, such as Bert and Zari - O9TII90U37"
Text,NORMAL,False,0.0,0.0,0.16666666666666666,0.3333333333333333,,0.0,2.0,211.0,4,-2,2,6,"a bit frustated, I feel it was not really easy to understand",,I got some insights of how a AI Model was trained / developed and had to describe what I learned after I read short texts and did some interactions,"a bit frustated, I feel it was not really easy to understand || I got some insights of how a AI Model was trained / developed and had to describe what I learned after I read short texts and did some interactions"
Text,NORMAL,False,0.0,0.0,0.5,1.0,,0.0,2.0,38.0,0,0,0,0,just good,,learned about dates names,just good || learned about dates names
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,255.0,4,-2,2,6,"Felt normal, just surprised and amazed",,What I did in the interaction was to show me that AI can get facts and statistics of what we want and type in. As in different genders having different jobs in different timelines. Basically predicting and knowing,"Felt normal, just surprised and amazed || What I did in the interaction was to show me that AI can get facts and statistics of what we want and type in. As in different genders having different jobs in different timelines. Basically predicting and knowing"
Text,WEIRD,True,0.0,1.0,0.5,1.0,,0.0,2.0,492.0,-9,-6,-15,-3,Good,,"During the interaction, I carefully read each section of the tutorial about large language models, then summarized what I learned in my own words. I focused on explaining how models like BERT predict words based on patterns in text, how they capture regional and social biases, and the challenges of mitigating those biases. For each required response, I highlighted key insights while connecting them to real-world examples, showing both the model’s capabilities and its limitations.","Good || During the interaction, I carefully read each section of the tutorial about large language models, then summarized what I learned in my own words. I focused on explaining how models like BERT predict words based on patterns in text, how they capture regional and social biases, and the challenges of mitigating those biases. For each required response, I highlighted key insights while connecting them to real-world examples, showing both the model’s capabilities and its limitations."
Text,WEIRD,True,0.0,1.0,0.532258064516129,1.0,,0.06451612903225806,2.0,411.0,-4,-8,-12,4,i was impressed withit,,"For every section, I read the content, summarized the key points in clear, concise language, and provided short responses suitable for the required text fields. I focused on explaining how BERT and similar models learn patterns from text, how they can reflect biases and stereotypes, and how attempts to mitigate these biases work, while keeping the summaries brief and easy to submit.","i was impressed withit || For every section, I read the content, summarized the key points in clear, concise language, and provided short responses suitable for the required text fields. I focused on explaining how BERT and similar models learn patterns from text, how they can reflect biases and stereotypes, and how attempts to mitigate these biases work, while keeping the summaries brief and easy to submit."
Text,WEIRD,True,0.0,1.0,1.0,1.0,,1.0,2.0,12.0,0,-2,-2,2,good,,Good,good || Good
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,34.0,-3,-6,-9,3,okay,,test ai models predictions,okay || test ai models predictions
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,84.0,-8,2,-6,-10,Indifferent,,I learned about BERT and Zari which are AI tools used to predict text,Indifferent || I learned about BERT and Zari which are AI tools used to predict text
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,120.0,-2,0,-2,-2,Couldn't progress past 2nd session despite doing what was asked,,Saw how probabilities is key to the way BERT AI works,Couldn't progress past 2nd session despite doing what was asked || Saw how probabilities is key to the way BERT AI works
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,142.0,4,2,6,2,Interested in the results and how this is affected by stereotypes.,,I was question about BERT and the stereotypes between males and females.,Interested in the results and how this is affected by stereotypes. || I was question about BERT and the stereotypes between males and females.
Text,NORMAL,False,0.0,0.0,-0.057971014492753624,0.0,,-0.11594202898550725,2.0,458.0,-12,0,-12,-12,"Interacting with is was fine, but didn't feel personal",,"I learned a lot about the language model BERT, how it was trained on information such as Wikipedia and books and that, due to the sources, the model is unfortunately biased in some aspects. I also learned that there have been efforts to correct these harmful stereotypes and that BERT has improved its judgement on male and female biases, but is still unable to be unbiased towards nonbinary genders.","Interacting with is was fine, but didn't feel personal || I learned a lot about the language model BERT, how it was trained on information such as Wikipedia and books and that, due to the sources, the model is unfortunately biased in some aspects. I also learned that there have been efforts to correct these harmful stereotypes and that BERT has improved its judgement on male and female biases, but is still unable to be unbiased towards nonbinary genders."
Text,WEIRD,True,0.0,1.0,0.2095238095238095,0.2857142857142857,,0.13333333333333333,2.0,290.0,8,-8,0,16,It was insightful to see how AI language models predicts words and reflects patterns.,,"I reviewed how language AI's outputs reflected patterns and associations in the training data, then used those observations to understand and explain how the model makes predictions and reveals biases.","It was insightful to see how AI language models predicts words and reflects patterns. || I reviewed how language AI's outputs reflected patterns and associations in the training data, then used those observations to understand and explain how the model makes predictions and reveals biases."
Text,WEIRD,True,0.0,1.0,0.17422867513611615,0.21052631578947367,,0.13793103448275862,2.0,263.0,-5,-4,-9,-1,i felt like it useful for separating information about two topics and it looks easy to use and fast,,"i watched date separated in half, generated answers that can be helpful if i need help thinking and they were separated based on what was written which was cool","i felt like it useful for separating information about two topics and it looks easy to use and fast || i watched date separated in half, generated answers that can be helpful if i need help thinking and they were separated based on what was written which was cool"
Text,NORMAL,False,0.0,0.0,0.5,1.0,,0.0,2.0,134.0,-6,-4,-10,-2,nothing extraordinary just insightful,,analyzed how language model made use of statistics in the written language over historic data,nothing extraordinary just insightful || analyzed how language model made use of statistics in the written language over historic data
Text,WEIRD,True,0.0,1.0,0.5186813186813187,0.9230769230769231,,0.11428571428571428,2.0,299.0,-2,-6,-8,4,I feel comfortable and i find the interaction helpful and easy to understand,,"I learned that language models are trained by breaking sentences into parts and predicting missing words. doing this so many times on large data sets, they learn patterns in language and generate accurate, meaning text.","I feel comfortable and i find the interaction helpful and easy to understand || I learned that language models are trained by breaking sentences into parts and predicting missing words. doing this so many times on large data sets, they learn patterns in language and generate accurate, meaning text."
